Date,BA,CAH,F,JPM,MAR
2012-01-03,60.731101989746094,30.73846435546875,7.419179439544678,25.96758460998535,26.76439666748047
2012-01-04,60.821109771728516,30.530963897705078,7.5325026512146,26.1320743560791,27.183706283569336
2012-01-05,60.166507720947266,30.308650970458984,7.725809574127197,26.677906036376953,28.075847625732422
2012-01-06,60.53471755981445,30.79774284362793,7.8058037757873535,26.43863296508789,28.316730499267578
2012-01-09,60.9847526550293,30.56060218811035,7.865796089172363,26.393779754638672,28.70035171508789
2012-01-10,61.36933517456055,30.679176330566406,7.865796089172363,26.954551696777344,29.173187255859375
2012-01-11,61.15658950805664,30.81256866455078,8.045775413513184,27.41064453125,29.45867919921875
2012-01-12,61.7866325378418,31.02005386352539,8.092436790466309,27.552701950073242,30.19915771484375
2012-01-13,61.04202651977539,30.56800651550293,8.025777816772461,26.857345581054688,29.913667678833008
2012-01-17,61.56570816040039,30.93853759765625,8.012445449829102,26.1021671295166,30.002883911132812
2012-01-18,61.418434143066406,31.33871078491211,8.22575569152832,27.320919036865234,30.279455184936523
2012-01-19,61.82754898071289,31.649940490722656,8.40573787689209,27.612525939941406,30.92179298400879
2012-01-20,61.79483413696289,31.598072052001953,8.392407417297363,27.934032440185547,31.082382202148438
2012-01-23,61.7866325378418,31.12379264831543,8.439067840576172,28.15833854675293,31.082382202148438
2012-01-24,61.663902282714844,31.012638092041016,8.545722007751465,28.15833854675293,31.17159652709961
2012-01-25,62.040313720703125,31.183076858520508,8.619046211242676,28.113483428955078,31.367870330810547
2012-01-26,61.622982025146484,31.212722778320312,8.525720596313477,28.03123664855957,30.895023345947266
2012-01-27,61.001121520996094,31.375743865966797,8.171042442321777,27.82187843322754,30.841508865356445
2012-01-30,60.68199920654297,31.568424224853516,8.224577903747559,27.67233657836914,30.912878036499023
2012-01-31,60.69837951660156,31.887073516845703,8.311574935913086,27.889169692993164,30.734439849853516
2012-02-01,61.67208480834961,31.92412757873535,8.251350402832031,28.113483428955078,31.34109878540039
2012-02-02,61.54936218261719,31.286823272705078,8.204503059387207,28.076099395751953,31.376779556274414
2012-02-03,62.465789794921875,31.16085433959961,8.559184074401855,28.621925354003906,32.23325729370117
2012-02-06,61.745731353759766,30.975582122802734,8.672950744628906,28.51723861694336,32.251102447509766
2012-02-07,61.532962799072266,31.42763328552246,8.619410514831543,28.315351486206055,32.268943786621094
2012-02-08,62.1091423034668,31.501724243164062,8.592645645141602,28.63686752319336,32.313541412353516
2012-02-09,62.47129440307617,31.220134735107422,8.492260932922363,28.307880401611328,32.161869049072266
2012-02-10,61.68937301635742,31.034873962402344,8.324958801269531,28.120954513549805,31.867467880249023
2012-02-13,61.60707092285156,31.397994995117188,8.39188003540039,28.63686752319336,32.06373596191406
2012-02-14,62.19145584106445,31.16826820373535,8.351728439331055,28.352741241455078,31.34109878540039
2012-02-15,61.90337371826172,30.753273010253906,8.284804344177246,27.963947296142578,30.984241485595703
2012-02-16,61.9527473449707,30.975582122802734,8.525720596313477,28.412567138671875,31.064537048339844
2012-02-17,62.018611907958984,30.768091201782227,8.532418251037598,28.763980865478516,31.162668228149414
2012-02-21,62.3231315612793,30.60506820678711,8.385189056396484,28.75649642944336,30.61846160888672
2012-02-22,62.602996826171875,30.44203758239746,8.217885971069336,28.464902877807617,30.81532096862793
2012-02-23,62.430152893066406,30.782922744750977,8.298190116882324,28.7789306640625,30.690048217773438
2012-02-24,62.602996826171875,31.16085433959961,8.184427261352539,28.621925354003906,31.07479476928711
2012-02-27,61.90337371826172,30.997821807861328,8.23127269744873,29.20511817932129,31.226903915405273
2012-02-28,61.862220764160156,31.197914123535156,8.197811126708984,29.317276000976562,31.683225631713867
2012-02-29,61.68937301635742,30.79033660888672,8.284804344177246,29.339698791503906,31.566905975341797
2012-03-01,61.79637145996094,30.81996726989746,8.472187042236328,30.184595108032227,31.987436294555664
2012-03-02,61.64821243286133,30.41240692138672,8.51233959197998,30.379005432128906,31.987436294555664
2012-03-05,61.01443099975586,30.686574935913086,8.338343620300293,30.2070369720459,32.27375793457031
2012-03-06,59.722232818603516,30.679176330566406,8.090738296508789,29.39952850341797,32.01429748535156
2012-03-07,60.51238250732422,30.419816970825195,8.191115379333496,29.870569229125977,32.12165069580078
2012-03-08,61.04737091064453,30.93853759765625,8.338343620300293,30.236948013305664,32.87324905395508
2012-03-09,60.32305145263672,31.286823272705078,8.418648719787598,30.678081512451172,33.58905792236328
2012-03-12,60.57822036743164,30.983001708984375,8.318269729614258,30.31171226501465,33.535362243652344
2012-03-13,61.162601470947266,30.997821807861328,8.498954772949219,32.44265365600586,34.3227424621582
2012-03-14,61.91984558105469,30.805137634277344,8.619410514831543,32.584720611572266,34.34959030151367
2012-03-15,62.084434509277344,30.901485443115234,8.632795333862305,33.42214584350586,34.34065246582031
2012-03-16,61.8951301574707,30.81996726989746,8.371804237365723,33.3249397277832,34.12589645385742
2012-03-19,62.05976867675781,30.553205490112305,8.452113151550293,33.646453857421875,34.07222366333008
2012-03-20,61.84574890136719,30.249370574951172,8.39188003540039,33.930580139160156,33.67852020263672
2012-03-21,61.73876190185547,30.686574935913086,8.411957740783691,33.736183166503906,33.89326095581055
2012-03-22,60.84161376953125,30.775508880615234,8.244658470153809,33.38475799560547,33.74116134643555
2012-03-23,60.88277053833008,31.257190704345703,8.244658470153809,33.76608657836914,33.750099182128906
2012-03-26,61.8786735534668,32.07231903076172,8.351728439331055,34.52125930786133,34.55538558959961
2012-03-27,61.57412338256836,32.09456253051758,8.244658470153809,34.31189727783203,34.49274826049805
