Date,AAL,AGO,ALLY,AMD,AMGN,AMKR,APA,ARW,BA,C,CAH,F,GS,JPM,MAR,MS,WFC
2020-08-10,13.329999923706055,22.898487091064453,21.56089973449707,81.30000305175781,225.64796447753906,13.2678861618042,15.318353652954102,75.81999969482422,178.0800018310547,49.33664321899414,49.909576416015625,6.854476451873779,199.64413452148438,96.8126449584961,95.83366394042969,49.456932067871094,24.432092666625977
2020-08-17,12.15999984741211,20.8935489654541,20.57999610900879,83.80999755859375,225.19781494140625,12.410301208496094,13.984618186950684,75.26000213623047,167.5,45.95307922363281,46.34859085083008,6.484490394592285,194.32591247558594,92.00084686279297,95.09501647949219,48.32217025756836,22.829038619995117
2020-08-24,13.59000015258789,21.390939712524414,22.427526473999023,85.55000305175781,239.8673095703125,12.489160537719727,14.759361267089844,77.9000015258789,175.8000030517578,48.73076629638672,46.952938079833984,6.7571120262146,199.39454650878906,97.15296173095703,106.0648422241211,50.014862060546875,23.843021392822266
2020-08-31,13.609999656677246,21.100692749023438,24.036975860595703,82.01000213623047,235.39447021484375,11.335860252380371,14.3180513381958,77.94999694824219,171.0500030517578,48.9544792175293,46.227725982666016,6.718166351318359,202.4952392578125,97.86196899414062,104.62747955322266,49.844642639160156,23.93958854675293
2020-09-07,12.949999809265137,19.988094329833984,22.770366668701172,76.33999633789062,230.4761962890625,10.724709510803223,11.66038703918457,78.94000244140625,160.22999572753906,47.53766632080078,44.981842041015625,6.815531253814697,194.0441436767578,95.54588317871094,99.07769775390625,47.612937927246094,23.43742561340332
2020-09-14,13.1899995803833,18.44980812072754,24.465524673461914,74.93000030517578,234.7500762939453,11.08942699432373,12.405708312988281,79.8499984741211,161.13999938964844,41.814510345458984,44.33101272583008,7.0394697189331055,188.19149780273438,92.97455596923828,99.69654846191406,47.35762023925781,24.267925262451172
2020-09-21,12.289999961853027,19.610780715942383,23.332246780395508,78.05999755859375,231.05429077148438,10.754280090332031,9.659781455993652,77.9800033569336,156.02999877929688,39.16731262207031,44.098567962646484,6.338443756103516,188.27845764160156,88.36128234863281,92.81920623779297,44.48286819458008,22.829038619995117
2020-09-28,13.0,24.709388732910156,25.227394104003906,81.80000305175781,232.56103515625,10.990856170654297,9.551904678344727,79.33999633789062,168.0800018310547,40.69597625732422,43.047935485839844,6.70842981338501,193.0590362548828,92.53968811035156,95.07505798339844,45.3623161315918,23.167034149169922
2020-10-05,13.199999809265137,27.137752532958984,26.52257537841797,83.0999984741211,224.30703735351562,12.508874893188477,9.483258247375488,83.44999694824219,167.3300018310547,41.879756927490234,45.124122619628906,7.058942794799805,200.43759155273438,95.66876983642578,99.15753936767578,46.17556381225586,24.432092666625977
2020-10-12,12.460000038146973,25.870361328125,27.26539421081543,83.16999816894531,223.37835693359375,12.617304801940918,9.189050674438477,84.18000030517578,167.35000610351562,40.257877349853516,45.83815002441406,7.467875003814697,199.15310668945312,96.852294921875,97.58045196533203,49.03139877319336,22.075796127319336
