,AAL,ALLY,AMD,AMKR,F
66,0.404822584762811,0.504654765335684,0.576343030468714,0.323369401383123,0.228409090909092
67,0.345058778037711,0.523849454112225,0.396589306244065,0.185754708116924,0.814772727272902
68,0.65994425882235,0.743878206058751,0.919318181818185,0.481853190799564,0.405351105385076
69,0.493405077431286,0.419875665948426,0.226124555141951,0.257711943201379,0.705611244248772
70,0.148853133752597,0.214772727272774,0.58859299928612,0.17587063173058,0.169318181818182
71,0.842221787725008,0.228518810207839,0.0079545454545454,0.244318181818578,0.223863636363637
72,0.53612026448541,0.582906773261268,0.0806818449251496,0.241860242124849,0.654974606082983
73,0.226633362635167,0.217122675988848,0.142045264321561,0.0920454549583762,0.264782694614092
74,0.577268706532087,0.846596010012354,0.957302814096994,0.0261363636363637,0.818111943178406
75,0.745014276578545,0.165541172432476,0.86249784572642,0.192053110510975,0.564772737995332
76,0.757674378374158,0.327009683056532,0.0329545703420241,0.814082175667597,0.460231849641324
77,0.095369318847951,0.303425392536251,0.278409097449753,0.37098997989326,0.0579545454545456
78,0.317003126970118,0.72960840451449,0.681011959132929,0.978409090909095,0.395911456056632
79,0.818719158441323,0.0650064623970353,0.355676870836645,0.778411172130046,0.342045454545455
80,0.771732005431331,0.610351669369347,0.89861190231511,0.44775786049171,0.61527303779187
81,0.721746002243387,0.575435343976797,0.130478714088061,0.0950715005349997,0.871590909090912
82,0.092034013185364,0.309137919487203,0.0872297277859832,0.0648066441658826,0.0988636363636366
83,0.24935041883696,0.235231056652686,0.835227324106593,0.746455735844766,0.837500000000003
84,0.951136363636367,0.671335036832606,0.839772727415243,0.951554258642818,0.939772727272731
85,0.710059966486907,0.365318384335706,0.385227272727274,0.701635773441573,0.720715475171981
86,0.801651732613194,0.222023911841436,0.939772727272731,0.906539546077546,0.769318181818185
87,0.581803173661945,0.428931498784978,0.239772727272729,0.892104948701631,0.0829707601161775
88,0.391828146609149,0.560902791543188,0.52973292729846,0.865236524914991,0.381624268984937
89,0.253281653078122,0.41587161982991,0.110227272727273,0.11933830066867,0.142640964258592
90,0.313970276410183,0.519387078660754,0.914910624423809,0.498398864499288,0.8897727272728
91,0.424559763031688,0.298864890587566,0.737894300805129,0.848863636363639,0.432954545454546
92,0.914772727272731,0.514314058732983,0.321223851433593,0.742697043584196,0.239772727844653
93,0.127842164471513,0.205684222271357,0.644471617374687,0.052446255757596,0.153409090909091
94,0.353303096988838,0.117046014148929,0.669327439329432,0.323511977777535,0.623987126202606
95,0.871590909090912,0.862907012198774,0.980681818181822,0.907096817564571,0.850563213449232
96,0.284455007765946,0.190405234327682,0.348990112627853,0.087504031887142,0.323863636363637
97,0.212347040361821,0.0306818181818183,0.0034090909090909,0.0958375908619884,0.0170454545454546
98,0.250771262247772,0.0838350957738326,0.203522642823998,0.402870179309394,0.123863636363637
99,0.759979368005039,0.291526987306563,0.414275825367223,0.914769189287805,0.646590909205275
100,0.308298590060614,0.543196755774222,0.880681818181821,0.569513410050815,0.301218926711945
101,0.151521232607189,0.960227272727277,0.0556818181818184,0.0238636363636364,0.392331293826542
102,0.696400543286459,0.128397946654961,0.107954545454546,0.0011363636363636,0.576103942103579
103,0.832869627935015,0.789790507661445,0.709799648468771,0.926151295705961,0.885227272727276
104,0.692045360179413,0.824499616430322,0.86477272727273,0.960227279858258,0.818251712796493
105,0.64426426091751,0.946590909090913,0.944318181818185,0.680238348256124,0.955681818181822
106,0.65344409746095,0.255887443039051,0.796817351584489,0.615852128784549,0.248863461730133
107,0.665268225785868,0.590374072289197,0.962500000000004,0.775755281522945,0.780681818181821
108,0.112933245464234,0.369323632636253,0.207954545454546,0.502657476020408,0.132954545454546
109,0.345254904628388,0.654666178319406,0.532909099917513,0.575582649011915,0.517046675493648
110,0.337535247798663,0.0329545454545455,0.283061359441335,0.174149457337794,0.139772727272728
111,0.864770692861896,0.770562371597386,0.367444282105041,0.669318277781383,0.826136363636367
112,0.120919083042711,0.928932500224966,0.99886363636364,0.696689994832214,0.901136363636367
113,0.0534090909090911,0.140548423438344,0.044318181818182,0.436318680270064,0.444832371812987
114,0.205661284351251,0.153126710865386,0.649338504967815,0.383566325369333,0.503409090909092
115,0.223843228946842,0.226142484393438,0.428342035183665,0.380743695362558,0.305681257141156
116,0.6181102115304,0.471591416449201,0.755673760690071,0.766564321596569,0.455681818181819
117,0.433712190166726,0.944318183736519,0.978409090909095,0.918226398575719,0.712500000000002
118,0.333629030961768,0.413562849284822,0.0647718545663168,0.513221229377199,0.189839132527357
119,0.901136363636367,0.358013452513793,0.67364057951619,0.201901860614571,0.530427465545775
120,0.0329545454545455,0.0602272727272729,0.989772727272731,0.248129491438432,0.63068181818182
121,0.0857925744400338,0.173863657057921,0.117045454545455,0.312453190351668,0.0715909090909093
122,0.930585462878758,0.912482170813202,0.678369714509815,0.341202007668552,0.66477358595673
123,0.674176085831946,0.421059781371866,0.478516967439794,0.760189461455646,0.812500000000003
124,0.988741600136359,0.825141729961989,0.498863042072039,0.72621059618165,0.846590713783476
125,0.595151507855346,0.551307354624849,0.937495682989981,0.587625401818736,0.715498281717675
126,0.355908236154589,0.799973419046676,0.969299932441121,0.498080160657295,0.0306818181818183
127,0.301125984046638,0.818448272548289,0.264770759615751,0.996590909090913,0.219318243073779
128,0.628615292330223,0.65087464032608,0.554247386188534,0.94206046143266,0.621590909090911
129,0.802891490085605,0.732932819946979,0.927251619737147,0.704496198283818,0.532954561689142
130,0.458462775058643,0.594331620728985,0.482954633097823,0.432899196689308,0.470906122915935
131,0.558711733256931,0.532990410869939,0.328547773176518,0.531426616707052,0.594318181818183
132,0.826385879340438,0.219242374850044,0.0102272727272728,0.150765931323589,0.382015814982944
133,0.0869346982872394,0.391783735312333,0.597539188373161,0.558501324993391,0.251136363636364
134,0.514583415721374,0.390529800864478,0.86022942700086,0.731166493357734,0.535227272727274
135,0.702790157455244,0.685527862067648,0.760220837514952,0.844318183401341,0.398863636363865
136,0.712162663747343,0.621776801345888,0.317045454545455,0.635213553747795,0.692045461187863
137,0.676002292198777,0.238223355251437,0.444318181818183,0.137007157912994,0.185342687337475
138,0.727528639619381,0.516123875132084,0.27159090909091,0.695344579412299,0.589758870206963
139,0.532723481139171,0.0922482902441147,0.896842643139442,0.195280220554685,0.232954545454546
140,0.449469721992121,0.066811719421147,0.0761363636363638,0.969318181818186,0.267035487204091
141,0.923862591002173,0.94886363636364,0.56564796753597,0.930681818181822,0.94886363636364
142,0.908330719704256,0.930181715851763,0.996590909090913,0.796590909090912,0.135227272727273
143,0.583505272952419,0.678697365474708,0.485227254616489,0.418309689662111,0.746590981882665
144,0.404375533425211,0.336614316356783,0.303409090909092,0.0715909127103902,0.671591888607564
145,0.903411169155724,0.848888512236509,0.985227272727277,0.477969434832938,0.942045454545458
146,0.244810002171791,0.230906934733224,0.62558503503582,0.389319399909953,0.14659090909091
147,0.635256175366239,0.344376719486706,0.871441350829794,0.666900217192258,0.337526900533796
148,0.264772727272728,0.160300232492768,0.332610127749906,0.215897190605603,0.22159090909091
149,0.439749438346555,0.86022730100648,0.432954545454546,0.271573257692574,0.903409090909094
150,0.715021941975646,0.501295737737751,0.148935594857752,0.623228121625131,0.367045454545537
151,0.553374250730247,0.176174731427922,0.0988097593565476,0.102019029114514,0.253409090909092
152,0.369577766474301,0.705922868462678,0.887500000000003,0.487523339412565,0.785227272727275
153,0.146136694996023,0.992045454545459,0.946590968980043,0.735526314504768,0.541292310727806
154,0.813117128392167,0.542880891066952,0.905681818181822,0.409064311003895,0.441319173434501
155,0.584634395688379,0.665062770992674,0.274182656652329,0.54533885829001,0.540525648626875
156,0.41580430778686,0.274585685138102,0.853409090909094,0.544159625156988,0.38979341542515
157,0.57428536601798,0.321180406432363,0.101239906310022,0.571459865453128,0.651141990325759
158,0.137499885719051,0.246591408448547,0.825126028497654,0.832587354518895,0.387487513116446
159,0.196629572367659,0.141594414686256,0.287500000016621,0.622185570761693,0.440499008383683
160,0.501137100766422,0.0784090909090911,0.542042582935782,0.377517230181881,0.044318181818182
161,0.60026642357144,0.666923854586402,0.789774920832322,0.821487730663079,0.500967474527075
162,0.430677096648544,0.148872894359798,0.123544030563059,0.436858964438991,0.164816969697806
163,0.766886003382329,0.262508969587479,0.0738627748737189,0.160222400906504,0.360226144762713
164,0.792476430360881,0.828430391923401,0.767139046104699,0.877396001095676,0.720193615737115
165,0.159595745298591,0.383349917484168,0.585227272727274,0.50788784359822,0.764772727290723
166,0.7988658682103,0.458009614049489,0.0056818181818182,0.521094134352002,0.207954545454546
167,0.699999938449621,0.0965707182907484,0.901136363636367,0.346199654688914,0.27160139405199
168,0.434417626131982,0.526132353153589,0.523863741317862,0.132544970599277,0.435227272727274
169,0.911870390403983,0.64901475724587,0.267045454545455,0.85652532177556,0.537500258546907
170,0.620261014046899,0.340242178358869,0.3918833713636,0.238396684161514,0.860226048633206
171,0.609701258617937,0.840901741476316,0.92386363636364,0.524974509009372,0.280972249369467
172,0.304836707302725,0.793281295143356,0.13522727272728,0.0988638075246721,0.56250001754365
173,0.485972310177899,0.546615697365513,0.992045454545459,0.532999102966248,0.312955483480507
174,0.746091029841667,0.656535205558522,0.0352272727272728,0.0897686953855858,0.64000118985571
175,0.828460686277977,0.425802510860051,0.837500000000244,0.524395353358996,0.54659090909091
176,0.662514243345578,0.762500000002484,0.703316059214858,0.801835973291907,0.853409090909094
177,0.228522706107984,0.696590982833012,0.426203420179515,0.813191030563931,0.344318181818183
178,0.324598175196288,0.795883171487509,0.473841133842577,0.211586222783377,0.287500000000001
179,0.539789955056311,0.537500000000001,0.168861689687357,0.0079545454545454,0.273853151402557
180,0.203320863069571,0.19698412199337,0.137500000005155,0.455186429605728,0.303327258737394
181,0.160351659891263,0.489422910693877,0.508974220453326,0.250093361943984,0.277643526757605
182,0.462645074763232,0.776467009818185,0.47161341161197,0.561695642852569,0.760227272727275
183,0.51029305165267,0.463451164165289,0.785281806889069,0.8399208034856,0.892045454545458
184,0.262478580427537,0.291186232866014,0.119318185129256,0.361731847719595,0.492045454548292
185,0.839772727713432,0.566188644284361,0.578309711438394,0.885295062480058,0.732954545454548
186,0.668065800258588,0.77793522049615,0.792045956367756,0.755422220065896,0.698863636363639
187,0.564057157345283,0.832954387742038,0.236560903032564,0.786741328880124,0.612486149842929
188,0.917045454545458,0.535138266834958,0.66312840253215,0.453897359224568,0.805888877148882
189,0.688826207651384,0.346531871207331,0.851136363636373,0.723335701427447,0.258014574333612
190,0.41032974920023,0.760227273989799,0.292049068987805,0.327451877122309,0.523863636363637
191,0.0647727272727275,0.921586841609777,0.0215909090909092,0.65342235069812,0.585196724713721
192,0.498624984369976,0.626247609747161,0.162627270325322,0.626233493236873,0.762500000000003
193,0.278195802891573,0.146595593766288,0.521590831719708,0.345500267426961,0.210227272727273
194,0.763527203015395,0.853408372986053,0.503409391609376,0.418199646292265,0.481818181818183
195,0.679698326354869,0.404092763468632,0.444318181818183,0.80809220164767,0.553409091292201
196,0.563218461784044,0.742485167320391,0.173863636363995,0.0761609350898486,0.867045454545458
197,0.789068858071834,0.893477155273261,0.112500002615802,0.232948380608849,0.510226630054091
198,0.503825277061754,0.496805290380601,0.646437473534408,0.787294473209154,0.45340909098689
199,0.705120742022897,0.680282175140705,0.588679742387999,0.308432936126271,0.481818181818183
200,0.437522744039875,0.433049210291066,0.310360227083342,0.275187849026389,0.414772613707496
201,0.578521018300546,0.810629322941461,0.956333549539377,0.873863636363732,0.912500000000004
202,0.955681818181822,0.578302183012791,0.51461602749178,0.253425872719703,0.505725366598918
203,0.459690006656709,0.438704443149441,0.726310839905491,0.751739847426455,0.0261363636363637
204,0.0625000000000002,0.438583420777465,0.610386115965287,0.164394549944121,0.205681818181819
205,0.39659090909091,0.103408953254399,0.249357687006782,0.132197133030366,0.0329545454545455
206,0.10113260802045,0.121590909090909,0.067045643338093,0.189277517331094,0.551136379943183
207,0.880345934433755,0.830660675520951,0.7170453082593,0.918137237787925,0.556498901038471
208,0.750685972393141,0.259815103998522,0.573863636363638,0.554808540181316,0.569318181818183
209,0.482953973142262,0.319756418023941,0.319685244105582,0.628535798386002,0.212500000000001
210,0.83594444586316,0.772433594191476,0.387760962731661,0.922585179733275,0.828409090909094
211,0.426750911862984,0.187716659249449,0.335227272727274,0.404622069353626,0.86477272727273
212,0.0778847531987346,0.0625000000000002,0.114772727272728,0.0806818181818184,0.0920454545454548
213,0.644970733972437,0.872257470268923,0.185227272727273,0.356274820579124,0.896590909090912
214,0.29020376284198,0.269008855928688,0.219318181818182,0.139432384502461,0.582985015604953
215,0.0584745797401636,0.716272441387635,0.637514265235822,0.837230136869007,0.580681896064993
216,0.651174186709691,0.62380211708665,0.480533401854739,0.230241781280683,0.148863636363637
217,0.0988673919795505,0.157954644175429,0.908246068218923,0.0215909090909092,0.944318181818185
218,0.419968102891514,0.332557538350443,0.538645285552748,0.610603368483141,0.355681818181819
219,0.468888478439733,0.63459258310529,0.780681818181821,0.512490329836553,0.328409090909092
220,0.658027074190022,0.58522727273989,0.876148509198646,0.546814398712122,0.632954545454547
221,0.752989903382455,0.449205458521105,0.698868982102708,0.804247667542261,0.66250001992068
222,0.38115523037129,0.185380951262657,0.802075166004704,0.596800612612939,0.685227272727275
223,0.381734805655152,0.712108966593426,0.778409099980789,0.287788080498299,0.835227272727276
224,0.450589544489292,0.36419483356204,0.842045454545458,0.553735052582934,0.289772727272728
225,0.286416651481198,0.478794125958673,0.275817343474111,0.27508276878116,0.282664114266902
226,0.0671288059341452,0.40275064337024,0.205568266266912,0.234736345617284,0.107977236431272
227,0.528428033282326,0.734564004918267,0.882954545454549,0.648204260476145,0.46704548304606
228,0.339737479474068,0.605228169339776,0.410226170562963,0.301844715256307,0.412500113565233
229,0.6558194859229,0.629170336093621,0.529403427329485,0.60676785981444,0.157954545454546
230,0.807945017863812,0.282954545525789,0.951136363636367,0.643771998420833,0.119318181818182
231,0.291727290290733,0.241677476365996,0.314772727272728,0.574491394453489,0.616545144026315
232,0.298904783706593,0.645857942097618,0.622366640137271,0.66270376301994,0.198864798206295
233,0.626479884949931,0.49197764137794,0.659542040455825,0.144373205424498,0.276901927804423
234,0.688428749452693,0.574663978330577,0.987500000000004,0.397486484299294,0.641816991962476
235,0.796590909090912,0.323923968553433,0.739358946927704,0.566894852200851,0.262500000000001
236,0.189804916866321,0.351905166601078,0.874517569429391,0.0520932008703204,0.246591083724414
237,0.740768321458959,0.660274256617468,0.982954545454549,0.396467636425087,0.708202007298271
238,0.94886363636455,0.63230090653785,0.198967676114876,0.540767925577814,0.876136363636367
239,0.185227276287141,0.126224779143476,0.419318256671425,0.17131857522217,0.0647727272727275
240,0.0301755759927684,0.591270692812432,0.0375000038671226,0.195627646194206,0.330681818181819
241,0.0170454545454546,0.232611416542239,0.260234304209715,0.239061257568374,0.0965892233921457
242,0.763886514878681,0.37184723262971,0.0534090909090911,0.0452921713127059,0.310227272727274
243,0.595336627945189,0.0693181818181932,0.0011363636375091,0.319560525157223,0.910227272727276
244,0.964772727272731,0.805901564027545,0.948863637625088,0.987500000000004,0.92386363636364
245,0.490769185681373,0.739773384488967,0.687152476174042,0.146480008783123,0.481818181818183
246,0.6329577699268,0.285227272727418,0.344318204757765,0.390544460940562,0.167001212120377
247,0.731578403247282,0.293616342560764,0.155681818181819,0.204176277300595,0.57840909122305
248,0.857950457849463,0.952770397097269,0.894318181818185,0.889433032284185,0.821979203577611
249,0.012412926781871,0.0511363636363638,0.0829545454545457,0.0625000816942413,0.0556818181818184
250,0.27636068598267,0.0534090909090911,0.582954545473972,0.697738947878571,0.173863636363637
251,0.192014746318975,0.0488636363636365,0.0170454545454546,0.142085022848308,0.0784090909090911
252,0.741050936050364,0.923864595137426,0.74881243800802,0.901682729261456,0.201135201793706
253,0.543494974271744,0.836702111822028,0.810326383418898,0.599456547943729,0.83977272727273
254,0.454860104250165,0.917422414250956,0.818780465954891,0.962500000000004,0.964772727272731
255,0.876026480374016,0.933031312183245,0.592045454684162,0.517059485472947,0.217045454545455
256,0.701250263511624,0.311023533673553,0.763638673279398,0.714772449498936,0.830681818181821
257,0.727038418951164,0.662546443265364,0.921590909090913,0.792055810937296,0.319133874360881
258,0.490373810660896,0.598834565302633,0.167501946676281,0.682569697107043,0.260167243848207
259,0.353901899337087,0.698934453806377,0.607954545454547,0.967037862222261,0.687500000000002
260,0.589778899958337,0.444138628137226,0.612341202983085,0.352905680219205,0.716319900100511
261,0.349258256062214,0.512407009115172,0.301136363636402,0.182714570056669,0.587513857065767
262,0.0816064270225805,0.123864169236937,0.126134929641636,0.178389032945311,0.137500000104357
263,0.40785357849377,0.836027492684273,0.775687221937369,0.718151603439181,0.49659090909091
264,0.324470026075259,0.163162805401027,0.927293834808314,0.378625067482857,0.637500000000002
265,0.776134791558588,0.906633529774391,0.280681818388343,0.367346454452068,0.803409090909094
266,0.889206398752857,0.885227272735079,0.932954555516111,0.781475549717328,0.907954545454549
267,0.641867613124101,0.70743567530473,0.246590913399104,0.619361920924795,0.723863636363639
268,0.444531006433948,0.540058716795237,0.405681893276376,0.422343156465282,0.603484940259012
269,0.260248248704187,0.596687983539798,0.488711176507234,0.601472045853475,0.960062418349125
270,0.823862818223953,0.37599779558312,0.517533128781768,0.0852272727401889,0.667044595861456
271,0.363476997247887,0.530734050309843,0.389677585027227,0.0574714700274648,0.451122232133981
272,0.132600079215381,0.288174414998411,0.353414038254266,0.169589954042371,0.394691132542067
273,0.0715909090909093,0.48473830982806,0.250642312993287,0.0829545454545457,0.128409090909091
274,0.117056162042739,0.272798904756476,0.650669244643296,0.402749837378287,0.180288592493268
275,0.973863636366922,0.784474539272294,0.976136363636368,0.91250354364171,0.767045454545457
276,0.850756860465937,0.25574949673322,0.153409090909091,0.260004594369792,0.730648867476315
277,0.280664197418986,0.7155457404407,0.233193753993809,0.689176344824044,0.494318181818183
278,0.735534583464057,0.81229550781402,0.708381437513801,0.804144129421323,0.753409090909093
279,0.478936374403585,0.644490113787252,0.65863400053314,0.429446159376939,0.448877767866021
280,0.784660243815459,0.70107773886459,0.753155680391758,0.637613603587608,0.807747486487494
281,0.374708187087886,0.730853708537742,0.323894574203415,0.543713821048607,0.214772727272728
282,0.165889193803348,0.687860172311276,0.721686328427001,0.877149547272382,0.0602272727272729
283,0.153024221938267,0.09886363636462,0.0261363636363637,0.948863969094396,0.317229762002757
284,0.366647652283769,0.453433065017716,0.960227272727277,0.292016708047973,0.694318181818184
285,0.0465909090909093,0.170434115984606,0.0784090909090911,0.476561538812674,0.101136363636364
286,0.41238979199475,0.255261787291738,0.195813996445911,0.356960773164658,0.255681857464411
287,0.749537308853786,0.844296415431685,0.807889664435209,0.447366228331096,0.880681818181821
288,0.846234789199047,0.821949229021529,0.298861400701476,0.718229759606045,0.696590909090911
289,0.910386295259592,0.962500031666252,0.465476072413176,0.532907360641719,0.62778545286821
290,0.1238630888887,0.155681818230534,0.328791034290091,0.422456047470485,0.203409090909092
291,0.272461927959642,0.414136267616563,0.21704545455374,0.341603832641277,0.373881667174897
292,0.220310162487903,0.089736703006507,0.50113636363638,0.937549466235904,0.160227272727273
293,0.860227272727276,0.301136232916158,0.600000627586325,0.385835506864797,0.528663443545136
294,0.718273775614198,0.178670700262064,0.694777239822828,0.582616077501903,0.917045454545458
295,0.94218693038686,0.655833342231246,0.769190878330139,0.922869365721278,0.0625000000000002
296,0.442047030146249,0.608145273404754,0.814911816099281,0.989772727272731,0.842045454545458
297,0.542880943075845,0.631277045589416,0.692045454545457,0.373758761790963,0.676136552024269
298,0.144221079191808,0.2488781259799,0.794315486437232,0.608522334890279,0.371590909090914
299,0.466696168839153,0.855681914329073,0.538629792747479,0.121570868450183,0.417045454545455
300,0.518810563428312,0.330746581668795,0.444318181818183,0.459169003161098,0.701270733461373
301,0.270176066327181,0.403365101764893,0.518830587010281,0.75306560715068,0.437500000000001
302,0.446376011772335,0.388537471600057,0.671805065626883,0.593396920229855,0.735227272727289
303,0.849246734260718,0.264761733030209,0.847945034541858,0.688207332758937,0.787500000000003
304,0.375458663511195,0.373742325763334,0.719318181835908,0.538328246223808,0.34659090909091
305,0.319396011567088,0.382867878517695,0.746642107446531,0.262500000000105,0.314317243792222
306,0.426981510966028,0.305697651651296,0.394316058598156,0.353612530644214,0.526136363636365
307,0.778999035507688,0.642727863705075,0.771590909090912,0.738983360720401,0.378322471730315
308,0.330932104247419,0.917236737185061,0.38068183451533,0.248540971262906,0.292045454545455
309,0.31111246548365,0.430158067700156,0.14471768519805,0.02846294925264,0.269318181818183
310,0.853419475730897,0.707745009186293,0.774312778062636,0.347462771763633,0.0508732263500683
311,0.732176309051576,0.5495191077733,0.909935749962902,0.97386363636364,0.46476914887747
312,0.208061335266426,0.0102272727391624,0.262494936180286,0.289061501271932,0.226136363636364
313,0.0034090909090909,0.0170454545454546,0.0193181818181819,0.0125000000001885,0.0147727272727273
314,0.0147727272727273,0.199601606756468,0.830682235528617,0.153409090909092,0.0465909090909092
315,0.044318181818182,0.0056818181818182,0.0602272727272739,0.0034090909090909,0.0079545454545454
316,0.0056818181818182,0.0011363636363636,0.0579545454545456,0.0193181818181819,0.0011363636363636
317,0.996590909090913,0.996590909090913,0.971590909090913,0.944303174930984,0.994318181818186
318,0.0011363636363636,0.0034090909090909,0.08549754494129,0.199774295505814,0.0034090909090909
319,0.994318181818186,0.99886363636364,0.935231589737299,0.992045454545459,0.996590909090913
320,0.0897841686328183,0.0352272727272728,0.964772727272731,0.671656040227479,0.117045454563556
321,0.0352366226383575,0.0556818181818184,0.399486763985031,0.460710910467021,0.1125
322,0.72377750149258,0.97386363636364,0.0420454545454547,0.71090361149255,0.598859556220293
323,0.210273213882312,0.719318182078434,0.812401479495076,0.74832393481287,0.928409090909095
324,0.0374906500889154,0.170474974929615,0.562497879841721,0.105722063773018,0.0491267736499321
325,0.892047708768461,0.85110710525556,0.551139095287094,0.764479138579703,0.987500000000004
326,0.921592030605185,0.980681818181822,0.308008671066865,0.887549296764712,0.6056059688319
327,0.99886363636364,0.994318181818186,0.376135328009112,0.985227272727277,0.99886363636364
328,0.0488636363636365,0.0261363636363638,0.495079744329693,0.128409090934193,0.0102272727272728
