,Date,1Y
0,2018-06-01,25.5
1,2018-06-04,24
2,2018-06-05,24.5
3,2018-06-06,24.5
4,2018-06-07,23.5
5,2018-06-08,25.5
6,2018-06-11,22.5
7,2018-06-12,23
8,2018-06-13,22
9,2018-06-14,21
10,2018-06-15,19.5
11,2018-06-18,24.5
12,2018-06-19,22
13,2018-06-20,36.14
14,2018-06-21,38.18
15,2018-06-22,38.22
16,2018-06-25,40.32
17,2018-06-26,39.16
18,2018-06-27,38.79
19,2018-06-28,38.83
20,2018-06-29,37.67
21,2018-07-02,39.37
22,2018-07-03,37.41
23,2018-07-04,40.64
24,2018-07-05,37.48
25,2018-07-06,36.73
26,2018-07-09,36.84
27,2018-07-10,37.67
28,2018-07-11,38.9
29,2018-07-12,36.95
30,2018-07-13,38.58
31,2018-07-16,37.9
32,2018-07-17,37.94
33,2018-07-18,37.58
34,2018-07-19,37.7
35,2018-07-20,37.55
36,2018-07-23,37
37,2018-07-24,35.86
38,2018-07-25,37.87
39,2018-07-26,35.16
40,2018-07-27,36.77
41,2018-07-30,35.72
42,2018-07-31,36.16
43,2018-08-01,36.2
44,2018-08-02,36.24
45,2018-08-03,36.29
46,2018-08-06,36.42
47,2018-08-07,36.07
48,2018-08-08,36.9
49,2018-08-09,38.5
50,2018-08-10,39.71
51,2018-08-13,39.46
52,2018-08-14,38.73
53,2018-08-15,39.16
54,2018-08-16,39.59
55,2018-08-17,39.25
56,2018-08-20,40.16
57,2018-08-21,39.82
58,2018-08-22,40.44
59,2018-08-23,39.72
60,2018-08-24,39.38
61,2018-08-28,40.34
62,2018-08-29,40.39
63,2018-08-30,40.62
64,2018-08-31,40.67
65,2018-09-03,40.82
66,2018-09-04,42.01
67,2018-09-05,40.73
68,2018-09-06,40.58
69,2018-09-07,40.06
70,2018-09-10,40.79
71,2018-09-11,38.94
72,2018-09-12,39.94
73,2018-09-13,39.8
74,2018-09-14,37.96
75,2018-09-17,38.51
76,2018-09-18,39.32
77,2018-09-19,39.37
78,2018-09-20,20
79,2018-09-21,22
80,2018-09-24,22
81,2018-09-25,22.5
82,2018-09-26,22
83,2018-09-27,21.5
84,2018-09-28,22
85,2018-10-01,21.5
86,2018-10-02,21
87,2018-10-03,21.25
88,2018-10-04,21.5
89,2018-10-05,21.5
90,2018-10-08,21
91,2018-10-09,22
92,2018-10-10,22.5
93,2018-10-11,23.5
94,2018-10-12,23
95,2018-10-15,23
96,2018-10-16,24
97,2018-10-17,26
98,2018-10-18,27
99,2018-10-19,28.5
100,2018-10-22,27
101,2018-10-23,29.5
102,2018-10-24,27
103,2018-10-25,27.5
104,2018-10-26,27.5
105,2018-10-29,27
106,2018-10-30,28.5
107,2018-10-31,27
108,2018-11-01,27.5
109,2018-11-02,27.5
110,2018-11-05,25.5
111,2018-11-06,24.5
112,2018-11-07,22
113,2018-11-08,23.5
114,2018-11-09,24.5
115,2018-11-12,25.5
116,2018-11-13,27
117,2018-11-14,30.5
118,2018-11-15,33
119,2018-11-16,33.5
120,2018-11-19,34
121,2018-11-20,36
122,2018-11-21,33.5
123,2018-11-22,33.5
124,2018-11-23,33.5
125,2018-11-26,30
126,2018-11-27,30.5
127,2018-11-28,32
128,2018-11-29,33.5
129,2018-11-30,33
130,2018-12-03,30.5
131,2018-12-04,34
132,2018-12-05,34.5
133,2018-12-06,36.5
134,2018-12-07,35.5
135,2018-12-10,36.5
136,2018-12-11,33
137,2018-12-12,33.5
138,2018-12-13,34.5
139,2018-12-14,34
140,2018-12-17,34
141,2018-12-18,34.5
142,2018-12-19,34.5
143,2018-12-20,50.49
144,2018-12-21,50.92
145,2018-12-24,53.82
146,2018-12-27,52.69
147,2018-12-28,51.92
148,2018-12-31,50.81
149,2019-01-02,49.66
150,2019-01-03,62.87
151,2019-01-04,54.52
152,2019-01-07,50.21
153,2019-01-08,44.67
154,2019-01-09,44.3
155,2019-01-10,49.5
156,2019-01-11,53.11
157,2019-01-14,57.56
158,2019-01-15,57.59
159,2019-01-16,52.46
160,2019-01-17,51.7
161,2019-01-18,52.12
162,2019-01-21,51.82
163,2019-01-22,52.64
164,2019-01-23,52.28
165,2019-01-24,51.12
166,2019-01-25,51.16
167,2019-01-28,50.47
168,2019-01-29,50.5
169,2019-01-30,48.18
170,2019-01-31,46.25
171,2019-02-01,47.47
172,2019-02-04,46.8
173,2019-02-05,47.22
174,2019-02-06,48.04
175,2019-02-07,49.25
176,2019-02-08,50.06
177,2019-02-11,50.17
178,2019-02-12,48.26
179,2019-02-13,47.52
180,2019-02-14,49.12
181,2019-02-15,48.38
182,2019-02-18,46.94
183,2019-02-19,48.14
184,2019-02-20,47.41
185,2019-02-21,50.93
186,2019-02-22,49.03
187,2019-02-25,50.31
188,2019-02-26,49.58
189,2019-02-27,49.23
190,2019-02-28,48.12
191,2019-03-01,47.01
192,2019-03-04,47.52
193,2019-03-05,47.18
194,2019-03-06,48.37
195,2019-03-07,49.56
196,2019-03-08,50.75
197,2019-03-11,50.11
198,2019-03-12,49.39
