,Date,1Y
0,2018-06-01,9.5
1,2018-06-04,8.5
2,2018-06-05,9
3,2018-06-06,10
4,2018-06-07,9
5,2018-06-08,10
6,2018-06-11,7
7,2018-06-12,8.5
8,2018-06-13,8.5
9,2018-06-14,8.5
10,2018-06-15,8.5
11,2018-06-18,8.5
12,2018-06-19,9.5
13,2018-06-20,27.71
14,2018-06-21,26.94
15,2018-06-22,26.99
16,2018-06-25,27.11
17,2018-06-26,28.35
18,2018-06-27,27.59
19,2018-06-28,27.64
20,2018-06-29,28.48
21,2018-07-02,28.6
22,2018-07-03,27.44
23,2018-07-04,27.49
24,2018-07-05,27.53
25,2018-07-06,27.57
26,2018-07-09,28.5
27,2018-07-10,27.75
28,2018-07-11,27.39
29,2018-07-12,27.84
30,2018-07-13,27.48
31,2018-07-16,28.81
32,2018-07-17,28.06
33,2018-07-18,28.5
34,2018-07-19,27.95
35,2018-07-20,27.41
36,2018-07-23,28.53
37,2018-07-24,27.2
38,2018-07-25,28.03
39,2018-07-26,28.28
40,2018-07-27,26.75
41,2018-07-30,26.9
42,2018-07-31,28.13
43,2018-08-01,27.2
44,2018-08-02,27.24
45,2018-08-03,27.69
46,2018-08-06,27.84
47,2018-08-07,27.89
48,2018-08-08,27.94
49,2018-08-09,28.38
50,2018-08-10,28.43
51,2018-08-13,28.59
52,2018-08-14,27.87
53,2018-08-15,28.31
54,2018-08-16,28.36
55,2018-08-17,28.03
56,2018-08-20,28.96
57,2018-08-21,28.63
58,2018-08-22,27.92
59,2018-08-23,27.97
60,2018-08-24,28.8
61,2018-08-28,29.4
62,2018-08-29,29.46
63,2018-08-30,28.75
64,2018-08-31,29.96
65,2018-09-03,30.13
66,2018-09-04,29.04
67,2018-09-05,30.24
68,2018-09-06,28.78
69,2018-09-07,29.98
70,2018-09-10,29.4
71,2018-09-11,29.84
72,2018-09-12,30.66
73,2018-09-13,29.58
74,2018-09-14,30.02
75,2018-09-17,29.83
76,2018-09-18,29.52
77,2018-09-19,30.34
78,2018-09-20,7.5
79,2018-09-21,6.5
80,2018-09-24,8.5
81,2018-09-25,8.5
82,2018-09-26,8.5
83,2018-09-27,7
84,2018-09-28,6.5
85,2018-10-01,6
86,2018-10-02,8.5
87,2018-10-03,10.5
88,2018-10-04,8
89,2018-10-05,9
90,2018-10-08,8.5
91,2018-10-09,9.5
92,2018-10-10,10
93,2018-10-11,9
94,2018-10-12,10
95,2018-10-15,10
96,2018-10-16,9.5
97,2018-10-17,10.5
98,2018-10-18,9.5
99,2018-10-19,9.5
100,2018-10-22,10.5
101,2018-10-23,11.5
102,2018-10-24,11.5
103,2018-10-25,12
104,2018-10-26,11
105,2018-10-29,10
106,2018-10-30,10.5
107,2018-10-31,12
108,2018-11-01,10.5
109,2018-11-02,11.5
110,2018-11-05,12
111,2018-11-06,11
112,2018-11-07,10
113,2018-11-08,9
114,2018-11-09,10.5
115,2018-11-12,11
116,2018-11-13,11
117,2018-11-14,8
118,2018-11-15,13.5
119,2018-11-16,15
120,2018-11-19,15
121,2018-11-20,16.5
122,2018-11-21,14.5
123,2018-11-22,14.5
124,2018-11-23,14.5
125,2018-11-26,12.5
126,2018-11-27,11
127,2018-11-28,13.5
128,2018-11-29,13.5
129,2018-11-30,12.5
130,2018-12-03,10.5
